customer_id,customer_code,first_name,last_name,email,segment,preferred_channel,home_region,join_date,age_band,is_churned
779,MC000779,Sofia,Taylor,sofia.taylor779@example.com,Consumer,Online,East,2018-01-25,55-64,False
780,MC000780,Omar,Johnson,omar.johnson780@example.com,Consumer,Online,West,2019-04-12,18-24,False
781,MC000781,Patricia,Martinez,patricia.martinez781@example.com,Corporate,In-Store,East,2020-10-24,55-64,False
782,MC000782,Mary,Thomas,mary.thomas782@example.com,Consumer,In-Store,West,2020-09-04,45-54,False
783,MC000783,Yuki,Thomas,yuki.thomas783@example.com,Loyalty Member,In-Store,West,2022-04-10,18-24,False
784,MC000784,Wei,Thomas,wei.thomas784@example.com,Consumer,Online,West,2023-04-23,35-44,False
785,MC000785,Emma,Lopez,emma.lopez785@example.com,Corporate,In-Store,Central,2023-03-29,25-34,False
786,MC000786,Omar,Smith,omar.smith786@example.com,Consumer,In-Store,Central,2023-12-22,35-44,False
787,MC000787,David,Jones,david.jones787@example.com,Corporate,Mobile App,West,2021-05-18,35-44,False
788,MC000788,Noah,Taylor,noah.taylor788@example.com,Consumer,Mobile App,Central,2018-04-12,65+,False
789,MC000789,Elizabeth,Garcia,elizabeth.garcia789@example.com,Consumer,Online,West,2022-03-29,65+,False
790,MC000790,Patricia,Brown,patricia.brown790@example.com,Loyalty Member,Mobile App,West,2020-06-08,35-44,False
791,MC000791,Liam,Lopez,liam.lopez791@example.com,Loyalty Member,In-Store,Central,2023-06-09,18-24,False
792,MC000792,Elizabeth,Johnson,elizabeth.johnson792@example.com,Consumer,In-Store,Central,2023-03-17,18-24,False
793,MC000793,Michael,Williams,michael.williams793@example.com,Consumer,In-Store,Central,2024-12-29,35-44,False
794,MC000794,Robert,Kim,robert.kim794@example.com,Consumer,In-Store,East,2018-05-06,25-34,False
795,MC000795,Omar,Johnson,omar.johnson795@example.com,Loyalty Member,In-Store,East,2018-05-27,18-24,False
796,MC000796,Mary,Patel,mary.patel796@example.com,Corporate,In-Store,East,2019-05-25,25-34,False
797,MC000797,Ethan,Moore,ethan.moore797@example.com,Consumer,In-Store,Central,2018-12-25,45-54,False
798,MC000798,Jennifer,Thomas,jennifer.thomas798@example.com,Consumer,In-Store,West,2025-11-25,25-34,True
799,MC000799,Ava,White,ava.white799@example.com,Loyalty Member,In-Store,East,2024-12-05,45-54,False
800,MC000800,Wei,Jones,wei.jones800@example.com,Corporate,In-Store,East,2023-03-15,35-44,True
801,MC000801,Diego,Brown,diego.brown801@example.com,Loyalty Member,In-Store,Central,2018-11-06,65+,True
802,MC000802,Wei,Lee,wei.lee802@example.com,Loyalty Member,Online,Central,2019-12-11,45-54,False
803,MC000803,Elizabeth,Lee,elizabeth.lee803@example.com,Loyalty Member,Mobile App,Central,2020-06-28,35-44,False
804,MC000804,Linda,Garcia,linda.garcia804@example.com,Consumer,In-Store,Central,2019-10-09,55-64,False
805,MC000805,David,Lopez,david.lopez805@example.com,Consumer,Mobile App,West,2018-09-01,25-34,False
806,MC000806,John,White,john.white806@example.com,Consumer,In-Store,Central,2021-08-06,35-44,False
807,MC000807,Jennifer,Williams,jennifer.williams807@example.com,Loyalty Member,Online,East,2025-10-19,35-44,False
808,MC000808,Patricia,Thomas,patricia.thomas808@example.com,Corporate,In-Store,Central,2023-09-25,25-34,False
809,MC000809,Sofia,Moore,sofia.moore809@example.com,Corporate,Mobile App,Central,2018-04-02,18-24,False
810,MC000810,Omar,Williams,omar.williams810@example.com,Consumer,Online,Central,2025-05-01,35-44,False
811,MC000811,Zara,Brown,zara.brown811@example.com,Consumer,Mobile App,Central,2025-04-20,35-44,False
812,MC000812,Fatima,Patel,fatima.patel812@example.com,Loyalty Member,In-Store,East,2022-01-21,35-44,False
813,MC000813,Sofia,Wilson,sofia.wilson813@example.com,Consumer,In-Store,Central,2023-01-15,25-34,False
814,MC000814,Sofia,Johnson,sofia.johnson814@example.com,Corporate,Mobile App,West,2023-07-31,18-24,False
815,MC000815,Isabella,Taylor,isabella.taylor815@example.com,Consumer,Mobile App,East,2025-10-31,35-44,False
816,MC000816,Ananya,Martinez,ananya.martinez816@example.com,Loyalty Member,In-Store,Central,2018-11-02,35-44,False
817,MC000817,David,Johnson,david.johnson817@example.com,Loyalty Member,Online,West,2026-01-28,35-44,False
818,MC000818,Fatima,Martinez,fatima.martinez818@example.com,Consumer,Mobile App,East,2024-10-28,45-54,False
819,MC000819,Zara,White,zara.white819@example.com,Corporate,In-Store,Central,2024-03-30,25-34,False
820,MC000820,Mei,Patel,mei.patel820@example.com,Loyalty Member,In-Store,West,2023-08-12,35-44,False
821,MC000821,Sofia,Wilson,sofia.wilson821@example.com,Loyalty Member,Online,West,2026-04-15,45-54,False
822,MC000822,Zara,Jones,zara.jones822@example.com,Corporate,Online,East,2021-12-19,65+,False
823,MC000823,Zara,Moore,zara.moore823@example.com,Loyalty Member,Online,Central,2025-07-02,25-34,False
824,MC000824,Ava,Perez,ava.perez824@example.com,Consumer,In-Store,East,2020-03-30,18-24,False
825,MC000825,Yuki,Chen,yuki.chen825@example.com,Consumer,Online,Central,2026-03-04,55-64,False
826,MC000826,Robert,Anderson,robert.anderson826@example.com,Corporate,In-Store,East,2020-05-12,65+,False
827,MC000827,Sofia,Rodriguez,sofia.rodriguez827@example.com,Loyalty Member,In-Store,West,2025-05-02,35-44,False
828,MC000828,Omar,Williams,omar.williams828@example.com,Loyalty Member,In-Store,West,2022-07-22,55-64,True
829,MC000829,John,Lee,john.lee829@example.com,Corporate,Online,Central,2018-07-05,55-64,False
830,MC000830,Yuki,Nguyen,yuki.nguyen830@example.com,Loyalty Member,Mobile App,Central,2025-12-28,35-44,False
831,MC000831,Omar,Miller,omar.miller831@example.com,Consumer,Mobile App,West,2025-11-22,45-54,False
832,MC000832,Olivia,Patel,olivia.patel832@example.com,Consumer,In-Store,West,2020-01-14,45-54,False
833,MC000833,Patricia,Rodriguez,patricia.rodriguez833@example.com,Loyalty Member,In-Store,East,2025-07-05,45-54,False
834,MC000834,Yuki,Thomas,yuki.thomas834@example.com,Consumer,In-Store,Central,2024-03-31,25-34,False
835,MC000835,Priya,Jones,priya.jones835@example.com,Consumer,Online,East,2021-12-01,45-54,False
836,MC000836,Ethan,Davis,ethan.davis836@example.com,Consumer,In-Store,West,2020-10-03,35-44,False
837,MC000837,Robert,Jackson,robert.jackson837@example.com,Loyalty Member,In-Store,East,2023-07-14,25-34,False
838,MC000838,Priya,Patel,priya.patel838@example.com,Corporate,In-Store,West,2019-04-25,55-64,False
839,MC000839,Ava,Patel,ava.patel839@example.com,Consumer,Mobile App,West,2021-06-27,35-44,True
840,MC000840,Robert,Jackson,robert.jackson840@example.com,Consumer,Mobile App,Central,2023-09-18,25-34,False
841,MC000841,James,Jones,james.jones841@example.com,Consumer,Mobile App,East,2020-02-26,35-44,False
842,MC000842,Fatima,Jones,fatima.jones842@example.com,Loyalty Member,Online,East,2022-10-07,65+,False
843,MC000843,Patricia,Rodriguez,patricia.rodriguez843@example.com,Loyalty Member,Mobile App,East,2022-10-22,35-44,False
844,MC000844,Robert,Miller,robert.miller844@example.com,Consumer,Mobile App,West,2025-04-06,25-34,False
845,MC000845,Isabella,Wilson,isabella.wilson845@example.com,Consumer,In-Store,West,2025-04-24,35-44,False
846,MC000846,Mary,Davis,mary.davis846@example.com,Corporate,Online,West,2020-06-07,25-34,True
847,MC000847,Sofia,Lopez,sofia.lopez847@example.com,Consumer,In-Store,Central,2022-01-08,55-64,False
848,MC000848,Mary,Nguyen,mary.nguyen848@example.com,Loyalty Member,In-Store,Central,2025-10-05,45-54,False
849,MC000849,Jennifer,White,jennifer.white849@example.com,Loyalty Member,In-Store,East,2025-05-18,35-44,False
850,MC000850,John,Perez,john.perez850@example.com,Loyalty Member,In-Store,Central,2019-10-29,18-24,False
851,MC000851,Linda,Moore,linda.moore851@example.com,Consumer,In-Store,East,2024-11-14,25-34,False
852,MC000852,Zara,Lopez,zara.lopez852@example.com,Consumer,In-Store,West,2018-06-22,35-44,False
853,MC000853,Zara,Williams,zara.williams853@example.com,Loyalty Member,In-Store,West,2024-07-29,18-24,False
854,MC000854,Jennifer,Kim,jennifer.kim854@example.com,Loyalty Member,In-Store,East,2025-09-26,55-64,True
855,MC000855,Elizabeth,Singh,elizabeth.singh855@example.com,Consumer,In-Store,Central,2025-08-29,35-44,False
856,MC000856,Isabella,Johnson,isabella.johnson856@example.com,Consumer,Mobile App,East,2019-04-26,18-24,False
857,MC000857,Ethan,Taylor,ethan.taylor857@example.com,Loyalty Member,In-Store,Central,2024-07-19,55-64,False
858,MC000858,Sofia,Taylor,sofia.taylor858@example.com,Consumer,In-Store,West,2020-06-05,65+,False
859,MC000859,Omar,Jones,omar.jones859@example.com,Consumer,Online,West,2018-12-28,25-34,False
860,MC000860,Diego,Jackson,diego.jackson860@example.com,Loyalty Member,In-Store,East,2022-08-08,45-54,True
861,MC000861,Omar,Brown,omar.brown861@example.com,Loyalty Member,In-Store,West,2024-01-20,55-64,False
862,MC000862,Arjun,Brown,arjun.brown862@example.com,Loyalty Member,In-Store,East,2025-10-06,65+,False
863,MC000863,Patricia,Taylor,patricia.taylor863@example.com,Loyalty Member,Online,Central,2019-01-14,65+,False
864,MC000864,Priya,Jones,priya.jones864@example.com,Consumer,Online,Central,2023-04-07,35-44,False
865,MC000865,Elizabeth,Lopez,elizabeth.lopez865@example.com,Consumer,In-Store,Central,2022-05-25,35-44,True
866,MC000866,Fatima,Lee,fatima.lee866@example.com,Consumer,In-Store,West,2023-04-11,35-44,True
867,MC000867,Elizabeth,Anderson,elizabeth.anderson867@example.com,Consumer,Online,West,2021-03-29,25-34,False
868,MC000868,John,Williams,john.williams868@example.com,Consumer,In-Store,East,2023-10-20,35-44,True
869,MC000869,Wei,Garcia,wei.garcia869@example.com,Consumer,Online,Central,2025-06-13,35-44,False
870,MC000870,Patricia,Brown,patricia.brown870@example.com,Loyalty Member,In-Store,East,2025-05-31,25-34,False
871,MC000871,Yuki,Martinez,yuki.martinez871@example.com,Corporate,Online,East,2024-03-02,25-34,False
872,MC000872,Robert,Lee,robert.lee872@example.com,Consumer,In-Store,East,2026-05-04,55-64,False
873,MC000873,Yuki,White,yuki.white873@example.com,Loyalty Member,In-Store,East,2023-09-24,35-44,False
874,MC000874,Zara,Kim,zara.kim874@example.com,Loyalty Member,In-Store,East,2020-12-17,25-34,False
875,MC000875,Ethan,Garcia,ethan.garcia875@example.com,Consumer,Mobile App,East,2018-02-15,18-24,False
876,MC000876,John,Miller,john.miller876@example.com,Consumer,In-Store,West,2018-10-29,35-44,False
877,MC000877,James,Lee,james.lee877@example.com,Consumer,Mobile App,Central,2019-05-23,25-34,False
878,MC000878,John,Patel,john.patel878@example.com,Corporate,In-Store,Central,2022-12-23,25-34,False
879,MC000879,Isabella,Williams,isabella.williams879@example.com,Loyalty Member,Online,West,2020-08-20,35-44,False
880,MC000880,Linda,Perez,linda.perez880@example.com,Consumer,In-Store,Central,2020-03-14,25-34,False
881,MC000881,Liam,Patel,liam.patel881@example.com,Consumer,Mobile App,East,2018-12-25,45-54,False
882,MC000882,Linda,Lee,linda.lee882@example.com,Loyalty Member,Mobile App,West,2022-07-22,35-44,False
883,MC000883,Diego,Smith,diego.smith883@example.com,Corporate,Mobile App,East,2019-09-04,25-34,False
884,MC000884,Priya,Wilson,priya.wilson884@example.com,Loyalty Member,In-Store,East,2023-05-08,25-34,False
885,MC000885,Liam,Lee,liam.lee885@example.com,Loyalty Member,Online,West,2020-11-28,35-44,False
886,MC000886,Emma,Patel,emma.patel886@example.com,Consumer,Mobile App,Central,2026-05-20,18-24,True
887,MC000887,Mei,Moore,mei.moore887@example.com,Corporate,In-Store,Central,2019-04-07,35-44,False
888,MC000888,Sofia,Taylor,sofia.taylor888@example.com,Consumer,Online,Central,2023-01-01,25-34,False
889,MC000889,Arjun,Brown,arjun.brown889@example.com,Consumer,In-Store,Central,2022-06-23,35-44,False
890,MC000890,Sofia,Jackson,sofia.jackson890@example.com,Loyalty Member,In-Store,Central,2020-03-09,25-34,False
891,MC000891,Olivia,Kim,olivia.kim891@example.com,Loyalty Member,Online,Central,2024-12-05,65+,False
892,MC000892,Ava,Chen,ava.chen892@example.com,Consumer,In-Store,East,2025-10-27,25-34,False
893,MC000893,James,Singh,james.singh893@example.com,Loyalty Member,Online,Central,2021-04-27,65+,False
894,MC000894,Elizabeth,Rodriguez,elizabeth.rodriguez894@example.com,Consumer,In-Store,Central,2023-02-06,55-64,True
895,MC000895,David,Wilson,david.wilson895@example.com,Consumer,In-Store,East,2022-11-17,45-54,False
896,MC000896,Patricia,Williams,patricia.williams896@example.com,Corporate,Mobile App,Central,2018-01-20,25-34,False
897,MC000897,Zara,Davis,zara.davis897@example.com,Corporate,Online,East,2024-04-10,45-54,False
898,MC000898,Lucas,Williams,lucas.williams898@example.com,Consumer,In-Store,East,2026-02-22,35-44,False
899,MC000899,Wei,Davis,wei.davis899@example.com,Consumer,In-Store,East,2019-06-08,25-34,False
900,MC000900,Linda,Lopez,linda.lopez900@example.com,Consumer,In-Store,West,2018-11-24,65+,False
901,MC000901,David,Perez,david.perez901@example.com,Consumer,Mobile App,East,2019-06-12,18-24,False
902,MC000902,Carlos,Wilson,carlos.wilson902@example.com,Consumer,Mobile App,Central,2024-10-03,55-64,True
903,MC000903,Noah,White,noah.white903@example.com,Consumer,Online,East,2025-09-23,25-34,False
904,MC000904,Ananya,Perez,ananya.perez904@example.com,Corporate,In-Store,West,2021-12-30,65+,True
905,MC000905,Liam,Taylor,liam.taylor905@example.com,Consumer,In-Store,West,2022-06-14,65+,False
906,MC000906,David,Garcia,david.garcia906@example.com,Consumer,In-Store,West,2025-02-20,25-34,False
907,MC000907,James,Anderson,james.anderson907@example.com,Consumer,Mobile App,Central,2021-08-03,25-34,False
908,MC000908,Michael,Wilson,michael.wilson908@example.com,Loyalty Member,Mobile App,Central,2018-03-04,25-34,False
909,MC000909,Omar,Chen,omar.chen909@example.com,Consumer,In-Store,East,2019-01-08,25-34,True
910,MC000910,Lucas,Taylor,lucas.taylor910@example.com,Loyalty Member,In-Store,West,2018-06-24,35-44,False
911,MC000911,Carlos,Williams,carlos.williams911@example.com,Consumer,In-Store,Central,2023-04-17,35-44,False
912,MC000912,Zara,White,zara.white912@example.com,Consumer,In-Store,Central,2025-11-19,25-34,False
913,MC000913,Elizabeth,Jackson,elizabeth.jackson913@example.com,Consumer,In-Store,Central,2023-06-08,35-44,False
914,MC000914,Noah,Moore,noah.moore914@example.com,Loyalty Member,Online,West,2025-10-01,45-54,True
915,MC000915,Diego,Wilson,diego.wilson915@example.com,Loyalty Member,In-Store,East,2020-05-01,35-44,False
916,MC000916,Omar,Miller,omar.miller916@example.com,Consumer,In-Store,East,2023-02-18,25-34,False
917,MC000917,Omar,Lee,omar.lee917@example.com,Corporate,In-Store,Central,2024-07-17,65+,True
918,MC000918,Omar,Smith,omar.smith918@example.com,Corporate,In-Store,West,2018-06-28,35-44,False
919,MC000919,Elizabeth,Patel,elizabeth.patel919@example.com,Loyalty Member,Mobile App,Central,2020-05-31,35-44,False
920,MC000920,Ananya,Anderson,ananya.anderson920@example.com,Loyalty Member,Mobile App,West,2025-11-07,35-44,True
921,MC000921,Carlos,Wilson,carlos.wilson921@example.com,Consumer,Online,Central,2019-03-26,55-64,False
922,MC000922,Ananya,Singh,ananya.singh922@example.com,Loyalty Member,In-Store,East,2026-03-02,45-54,False
923,MC000923,Ananya,Jones,ananya.jones923@example.com,Consumer,Online,Central,2018-01-29,45-54,True
924,MC000924,Olivia,Lopez,olivia.lopez924@example.com,Consumer,In-Store,West,2023-07-13,35-44,False
925,MC000925,James,Chen,james.chen925@example.com,Consumer,Online,East,2021-02-06,35-44,True
926,MC000926,Linda,Lee,linda.lee926@example.com,Consumer,In-Store,East,2022-07-18,18-24,False
927,MC000927,Mary,Williams,mary.williams927@example.com,Loyalty Member,Online,East,2021-03-06,25-34,False
928,MC000928,Linda,Perez,linda.perez928@example.com,Consumer,Online,West,2026-05-27,35-44,False
929,MC000929,Ava,Anderson,ava.anderson929@example.com,Consumer,Online,West,2026-02-13,25-34,False
930,MC000930,Zara,Williams,zara.williams930@example.com,Consumer,In-Store,West,2021-03-16,25-34,False
931,MC000931,Emma,Martinez,emma.martinez931@example.com,Consumer,Mobile App,Central,2019-02-08,18-24,False
932,MC000932,Sofia,Perez,sofia.perez932@example.com,Loyalty Member,Online,Central,2019-06-01,35-44,False
933,MC000933,Zara,Lee,zara.lee933@example.com,Consumer,Online,West,2025-11-20,18-24,False
934,MC000934,Mei,Rodriguez,mei.rodriguez934@example.com,Loyalty Member,In-Store,West,2019-10-12,35-44,False
935,MC000935,Noah,Patel,noah.patel935@example.com,Loyalty Member,In-Store,West,2025-10-16,45-54,True
936,MC000936,John,Moore,john.moore936@example.com,Corporate,In-Store,Central,2022-09-05,18-24,False
937,MC000937,Priya,Nguyen,priya.nguyen937@example.com,Consumer,In-Store,West,2020-04-30,35-44,True
938,MC000938,Zara,Perez,zara.perez938@example.com,Corporate,In-Store,West,2020-06-01,25-34,False
939,MC000939,Michael,Perez,michael.perez939@example.com,Loyalty Member,In-Store,West,2019-02-08,65+,False
940,MC000940,Ananya,Brown,ananya.brown940@example.com,Loyalty Member,Online,Central,2018-05-05,35-44,False
941,MC000941,Diego,Anderson,diego.anderson941@example.com,Loyalty Member,Online,West,2024-05-22,25-34,False
942,MC000942,Robert,Rodriguez,robert.rodriguez942@example.com,Corporate,Mobile App,Central,2025-11-28,35-44,False
943,MC000943,Isabella,Williams,isabella.williams943@example.com,Consumer,In-Store,East,2021-05-07,45-54,False
944,MC000944,Robert,Martinez,robert.martinez944@example.com,Corporate,In-Store,West,2022-09-12,25-34,False
945,MC000945,Diego,Anderson,diego.anderson945@example.com,Loyalty Member,Online,West,2021-11-03,25-34,False
946,MC000946,Fatima,Jones,fatima.jones946@example.com,Consumer,Online,Central,2025-12-06,55-64,False
947,MC000947,Zara,Smith,zara.smith947@example.com,Loyalty Member,In-Store,West,2018-11-20,25-34,False
948,MC000948,Zara,Garcia,zara.garcia948@example.com,Consumer,Mobile App,East,2019-04-14,35-44,False
949,MC000949,Patricia,Miller,patricia.miller949@example.com,Consumer,In-Store,West,2025-08-03,25-34,False
950,MC000950,Arjun,Patel,arjun.patel950@example.com,Loyalty Member,Online,West,2018-07-16,25-34,False
951,MC000951,Sofia,Smith,sofia.smith951@example.com,Consumer,Online,East,2022-05-28,45-54,True
952,MC000952,David,Lee,david.lee952@example.com,Loyalty Member,In-Store,Central,2018-04-12,55-64,False
953,MC000953,Sofia,Kim,sofia.kim953@example.com,Loyalty Member,In-Store,West,2018-08-17,55-64,False
954,MC000954,Patricia,Kim,patricia.kim954@example.com,Loyalty Member,Mobile App,Central,2023-09-04,18-24,False
955,MC000955,Arjun,Perez,arjun.perez955@example.com,Consumer,Online,West,2020-03-28,35-44,True
956,MC000956,Elizabeth,Patel,elizabeth.patel956@example.com,Consumer,In-Store,West,2026-04-12,25-34,True
957,MC000957,Emma,Williams,emma.williams957@example.com,Loyalty Member,In-Store,West,2024-10-14,35-44,False
958,MC000958,Noah,Chen,noah.chen958@example.com,Consumer,In-Store,West,2021-08-01,18-24,False
959,MC000959,Emma,Wilson,emma.wilson959@example.com,Loyalty Member,Online,East,2025-09-16,45-54,True
960,MC000960,David,Garcia,david.garcia960@example.com,Corporate,In-Store,Central,2021-09-28,65+,False
961,MC000961,Linda,Williams,linda.williams961@example.com,Consumer,Online,Central,2024-05-23,45-54,False
962,MC000962,Priya,Thomas,priya.thomas962@example.com,Corporate,In-Store,Central,2025-12-16,35-44,False
963,MC000963,Lucas,Martinez,lucas.martinez963@example.com,Consumer,In-Store,East,2020-04-21,45-54,False
964,MC000964,Mei,Anderson,mei.anderson964@example.com,Loyalty Member,Mobile App,Central,2019-08-29,25-34,False
965,MC000965,Liam,Patel,liam.patel965@example.com,Loyalty Member,Mobile App,Central,2020-03-19,45-54,False
966,MC000966,Sofia,Miller,sofia.miller966@example.com,Loyalty Member,In-Store,East,2019-06-21,18-24,False
967,MC000967,Isabella,Kim,isabella.kim967@example.com,Consumer,In-Store,Central,2026-01-06,18-24,False
968,MC000968,David,Davis,david.davis968@example.com,Consumer,Online,East,2024-08-17,45-54,True
969,MC000969,James,Anderson,james.anderson969@example.com,Loyalty Member,In-Store,Central,2026-01-07,55-64,False
970,MC000970,Arjun,Patel,arjun.patel970@example.com,Loyalty Member,In-Store,Central,2022-07-25,35-44,True
971,MC000971,Wei,Lee,wei.lee971@example.com,Consumer,Mobile App,Central,2020-01-13,45-54,False
972,MC000972,Ethan,Brown,ethan.brown972@example.com,Consumer,In-Store,East,2022-09-11,65+,False
973,MC000973,Noah,Taylor,noah.taylor973@example.com,Loyalty Member,In-Store,West,2026-05-24,25-34,False
974,MC000974,Ananya,Wilson,ananya.wilson974@example.com,Consumer,In-Store,Central,2024-10-29,35-44,False
975,MC000975,Ananya,Garcia,ananya.garcia975@example.com,Consumer,Mobile App,Central,2019-07-22,45-54,False
976,MC000976,Linda,Williams,linda.williams976@example.com,Corporate,Mobile App,West,2021-06-22,35-44,False
977,MC000977,Lucas,White,lucas.white977@example.com,Consumer,In-Store,Central,2020-10-06,35-44,False
978,MC000978,Yuki,Davis,yuki.davis978@example.com,Corporate,Online,West,2022-09-15,35-44,False
979,MC000979,Mei,White,mei.white979@example.com,Consumer,Online,Central,2023-04-19,35-44,False
980,MC000980,Michael,Martinez,michael.martinez980@example.com,Loyalty Member,Online,East,2025-01-17,18-24,False
981,MC000981,Olivia,Smith,olivia.smith981@example.com,Loyalty Member,In-Store,West,2018-07-24,25-34,False
982,MC000982,Ethan,Johnson,ethan.johnson982@example.com,Consumer,Online,East,2025-07-05,65+,True
983,MC000983,Zara,Chen,zara.chen983@example.com,Consumer,Mobile App,Central,2021-11-16,25-34,False
984,MC000984,Arjun,Johnson,arjun.johnson984@example.com,Corporate,Online,East,2025-06-02,18-24,False
985,MC000985,Linda,Jones,linda.jones985@example.com,Loyalty Member,Mobile App,Central,2018-11-19,65+,False
986,MC000986,Sofia,Brown,sofia.brown986@example.com,Loyalty Member,Mobile App,Central,2020-12-21,45-54,False
987,MC000987,Mei,White,mei.white987@example.com,Loyalty Member,Mobile App,Central,2024-03-01,55-64,False
988,MC000988,Wei,White,wei.white988@example.com,Loyalty Member,Mobile App,East,2018-09-11,35-44,False
989,MC000989,Jennifer,Jackson,jennifer.jackson989@example.com,Consumer,Mobile App,Central,2021-02-02,25-34,False
990,MC000990,Wei,Moore,wei.moore990@example.com,Consumer,In-Store,West,2026-02-04,55-64,True
991,MC000991,Noah,Kim,noah.kim991@example.com,Loyalty Member,Online,East,2025-05-15,35-44,False
992,MC000992,Diego,Moore,diego.moore992@example.com,Corporate,In-Store,Central,2024-04-06,65+,False
993,MC000993,John,Smith,john.smith993@example.com,Loyalty Member,Mobile App,East,2020-10-20,25-34,False
994,MC000994,Omar,Lopez,omar.lopez994@example.com,Loyalty Member,In-Store,Central,2018-01-15,25-34,False
995,MC000995,Sofia,Wilson,sofia.wilson995@example.com,Loyalty Member,Online,East,2021-09-30,25-34,False
996,MC000996,Isabella,Nguyen,isabella.nguyen996@example.com,Consumer,In-Store,Central,2019-04-22,35-44,True
997,MC000997,Zara,Lee,zara.lee997@example.com,Corporate,In-Store,West,2026-06-21,35-44,False
998,MC000998,Mary,Chen,mary.chen998@example.com,Corporate,In-Store,East,2024-01-18,45-54,False
999,MC000999,Arjun,Perez,arjun.perez999@example.com,Loyalty Member,Mobile App,East,2021-07-24,18-24,False
1000,MC001000,Omar,Moore,omar.moore1000@example.com,Loyalty Member,Mobile App,Central,2023-06-06,55-64,False
1001,MC001001,Noah,Lopez,noah.lopez1001@example.com,Consumer,Online,East,2019-09-25,25-34,False
1002,MC001002,Fatima,Smith,fatima.smith1002@example.com,Loyalty Member,In-Store,Central,2020-12-29,35-44,False
1003,MC001003,Yuki,Chen,yuki.chen1003@example.com,Consumer,Online,East,2018-04-28,45-54,True
1004,MC001004,John,Garcia,john.garcia1004@example.com,Loyalty Member,Online,Central,2020-07-22,45-54,False
1005,MC001005,Omar,Jones,omar.jones1005@example.com,Consumer,In-Store,Central,2026-05-31,65+,False
1006,MC001006,Elizabeth,Kim,elizabeth.kim1006@example.com,Corporate,In-Store,West,2021-12-11,65+,False
1007,MC001007,James,Lopez,james.lopez1007@example.com,Loyalty Member,In-Store,East,2019-11-05,65+,True
1008,MC001008,Patricia,Davis,patricia.davis1008@example.com,Corporate,Online,East,2023-03-11,45-54,False
1009,MC001009,David,Kim,david.kim1009@example.com,Consumer,In-Store,Central,2024-12-15,25-34,False
1010,MC001010,Ananya,Thomas,ananya.thomas1010@example.com,Loyalty Member,Online,Central,2019-10-08,35-44,False
1011,MC001011,Omar,Singh,omar.singh1011@example.com,Loyalty Member,In-Store,East,2021-03-08,18-24,False
1012,MC001012,Fatima,Martinez,fatima.martinez1012@example.com,Consumer,Online,Central,2023-06-04,35-44,False
1013,MC001013,Mei,Lee,mei.lee1013@example.com,Consumer,In-Store,East,2025-08-26,25-34,False
1014,MC001014,John,Smith,john.smith1014@example.com,Consumer,Online,West,2021-02-26,18-24,False
1015,MC001015,Robert,Perez,robert.perez1015@example.com,Consumer,In-Store,West,2024-12-08,35-44,False
1016,MC001016,Wei,Chen,wei.chen1016@example.com,Consumer,In-Store,East,2018-01-12,35-44,False
1017,MC001017,Wei,Davis,wei.davis1017@example.com,Consumer,Online,West,2022-05-29,55-64,False
1018,MC001018,Priya,Martinez,priya.martinez1018@example.com,Consumer,In-Store,West,2026-02-16,25-34,False
1019,MC001019,Fatima,Perez,fatima.perez1019@example.com,Consumer,Online,East,2022-01-14,55-64,False
1020,MC001020,Wei,Wilson,wei.wilson1020@example.com,Consumer,In-Store,West,2021-06-24,18-24,False
1021,MC001021,Isabella,Martinez,isabella.martinez1021@example.com,Corporate,Mobile App,West,2018-03-06,45-54,False
1022,MC001022,Robert,Jones,robert.jones1022@example.com,Corporate,In-Store,East,2024-05-13,25-34,False
1023,MC001023,Priya,Chen,priya.chen1023@example.com,Loyalty Member,In-Store,East,2023-05-02,65+,False
1024,MC001024,Diego,Miller,diego.miller1024@example.com,Corporate,In-Store,West,2022-03-19,25-34,False
1025,MC001025,Ananya,Nguyen,ananya.nguyen1025@example.com,Loyalty Member,In-Store,East,2024-10-12,35-44,True
1026,MC001026,Robert,Thomas,robert.thomas1026@example.com,Consumer,In-Store,East,2020-05-27,18-24,False
1027,MC001027,Fatima,Taylor,fatima.taylor1027@example.com,Consumer,Online,East,2019-04-29,35-44,False
1028,MC001028,Yuki,Wilson,yuki.wilson1028@example.com,Loyalty Member,In-Store,Central,2022-01-31,65+,False
1029,MC001029,Mei,Garcia,mei.garcia1029@example.com,Consumer,In-Store,East,2020-09-03,45-54,False
1030,MC001030,Olivia,Miller,olivia.miller1030@example.com,Loyalty Member,In-Store,Central,2022-02-22,35-44,False
1031,MC001031,Lucas,Smith,lucas.smith1031@example.com,Consumer,Online,East,2023-11-20,55-64,False
1032,MC001032,Carlos,Kim,carlos.kim1032@example.com,Corporate,Online,Central,2023-01-05,55-64,False
1033,MC001033,Isabella,Chen,isabella.chen1033@example.com,Loyalty Member,Online,East,2019-09-22,18-24,False
1034,MC001034,Robert,Anderson,robert.anderson1034@example.com,Corporate,Mobile App,West,2023-09-13,55-64,True
1035,MC001035,Zara,Davis,zara.davis1035@example.com,Consumer,In-Store,East,2020-10-23,25-34,True
1036,MC001036,Diego,Patel,diego.patel1036@example.com,Loyalty Member,Mobile App,West,2025-11-23,18-24,False
1037,MC001037,Wei,Perez,wei.perez1037@example.com,Loyalty Member,Mobile App,East,2020-12-11,35-44,False
